,title,link
0,창모(CHANGMO) - 마에스트로 (Maestro) | 가사 (Synced Lyrics),https://youtube.com/watch?v=SBbxlYGS0Us
0,다이나믹 듀오 X 첸(CHEN) - 혼자 / 가사,https://youtube.com/watch?v=dPw-C2VV8kw
0,기리보이 (Giriboy) - 을 (Feat. BlG Naughty (서동현))ㅣLyrics/가사,https://youtube.com/watch?v=tVHxu5JT_og
0,JENNIE (BLACKPINK) - SOLO (Color Coded Lyrics Eng/Rom/Han),https://youtube.com/watch?v=7ML9H1-GE5E
0,기리보이 (Giriboy) - 와츠롱 (Feat. YUNHWAY) [치명적인 앨범 Ⅲ]ㅣLyrics/가사,https://youtube.com/watch?v=i_BAYVk6eIg
0,"기리보이 & Kid Milli & NO EL & 스윙스 - flex (Prod. by 기리보이) [Dingo X Indigo Music]│가사, Lyrics",https://youtube.com/watch?v=2kj-78NZRKk
0,Y (Please Tell Me Why) - 프리스타일 가사(LYRICS) [오늘도 노래 한 곡?],https://youtube.com/watch?v=HN7JjTGtJBQ
0,기리보이 (Giriboy) - 교통정리 (Feat. 헤이즈)ㅣLyrics/가사,https://youtube.com/watch?v=pXAmlIF3gpw
0,"릴타치, 호치키스 - 눈 (Prod. 기리보이) [고등래퍼 3]ㅣLyrics/가사",https://youtube.com/watch?v=u9Hr8g7cKzc
0,iKON (아이콘) - Love Scenario (사랑을 했다) (Color Coded Lyrics Eng/Rom/Han),https://youtube.com/watch?v=8pahVbnQhfA
0,"염따, 딥플로우, 팔로알토, 더 콰이엇, 사이먼 도미닉 - Forever 84 [Dingo X DAMOIM Part 1]ㅣLyrics/가사",https://youtube.com/watch?v=ANQRWfbxkXY
0,BTS (방탄소년단) - HOME (Color Coded Lyrics Eng/Rom/Han/가사),https://youtube.com/watch?v=v2AT7oSGZbQ
0,(G)I-DLE (여자아이들) - 'UH-OH' Lyrics [Color Coded_Han_Rom_Eng],https://youtube.com/watch?v=jgmgx-Yn54c
0,"기리보이 - 제설 [치명적인 앨범 Ⅲ]│가사, Lyrics",https://youtube.com/watch?v=KSiVi_iKJ4w
0,대충 입고 나와 - 우디(Woody)  가사,https://youtube.com/watch?v=WDj9htxKdQc
0,창모 (CHANGMO) - 아이야 (Feat.Beenzino) lyrics. 가사,https://youtube.com/watch?v=hvLNddzOO0M
0,"JUSTHIS 저스디스, Kid Milli 키드밀리, NO:EL 노엘 ,Yang Hongwon 양홍원 - IndiGO 인디고 가사 Color Coded Han|Rom|Eng",https://youtube.com/watch?v=zfNoXkKefLI
0,지코 (ZICO) - 남겨짐에 대해 (Feat. 다운) [THINKING Part.2]ㅣLyrics/가사,https://youtube.com/watch?v=FJ52Hq9RZMk
0,"기리보이 (GIRIBOY) - 아퍼 (Band Ver.) (Feat. 영비, YUNHWAY, Lil tachi, 한요한, JUSTHIS, 스윙스)ㅣLyrics/가사",https://youtube.com/watch?v=_5u1i9dgLnw
0,"릴러말즈(Leellamarz)-야망 (Feat. 창모 (CHANGMO), 애쉬 아일랜드 (ASH ISLAND), 해쉬스완 (HASH SWAN), 김효은 (가사│Lyrics)",https://youtube.com/watch?v=jBLc76LpfLs
0,Ash Island (애쉬 아일랜드) - Empty Head Lyrics/가사 「Han|Rom|Eng」,https://youtube.com/watch?v=9wcaSkGENOs
0,"가사 / 리쌍(LeeSSang) - 헤어지지 못하는 여자, 떠나가지 못하는 남자(Feat.정인)",https://youtube.com/watch?v=V1Npd6oTuvs
