,title,link
0,김재환 - 어떤 날엔 (사랑의 불시착 OST PART.05) / 가사,https://youtube.com/watch?v=Oh2xvGAiOgU
0,아이유 (IU) - 밤편지 (Through the Night) [Palette] 가사,https://youtube.com/watch?v=M9CS63PDyJ0
0,"성시경, 박효신, 이석훈, 서인국, 빅스 (VIXX) - 크리스마스니까 | 가사 (Lyrics) | 크리스마스 캐롤",https://youtube.com/watch?v=4l3LrgNO6Wg
0,[가사/lyrics] 엠씨더맥스 MC THE MAX!-사계(하루살이),https://youtube.com/watch?v=99lImXKUmxk
0,10cm (십센치) - 우연인 듯 운명 (사랑의 불시착 OST PART.01) / 가사,https://youtube.com/watch?v=y4AO9c7U52M
0,헤이즈 (HEIZE) - 내 맘을 볼 수 있나요 | 가사 | 호텔델루나 OST (Hotel DelLuna OST),https://youtube.com/watch?v=ANfUH55XtbU
0,허각 _ 이별은 늘 그렇게(Duet. 정은지) Live | 가사 | Huh Gak _ Let you go | MR은 거들 뿐 | Vocals Only Live | LYRICS,https://youtube.com/watch?v=o6msrwitg_8
0,Punch (펀치) - Done For Me (Hotel Del Luna OST 12) Lyrics Color Coded (Han/Rom/Eng),https://youtube.com/watch?v=5hmHeTpMHjg
0,펀치 (PUNCH) - 그때의 우리 / 가사,https://youtube.com/watch?v=fBs2mDB7sK4
0,벤 (Ben) - 내 목소리 들리니 | 가사 | 호텔델루나 OST (Hotel DelLuna OST),https://youtube.com/watch?v=qSSchBgvE5Y
0,CHEN (첸) - Beautiful goodbye (사월이 지나면 우리 헤어져요) [HAN|ROM|ENG Color Coded Lyrics],https://youtube.com/watch?v=2vcly6ttfy0
0,이우 - 내 안부 / 가사,https://youtube.com/watch?v=TM_ka9OOqno
0,[가사/lyrics] 엠씨더맥스 MC THE MAX!-넘쳐흘러,https://youtube.com/watch?v=ZWfJ0vepjLQ
0,"I Will Go To You Like The First Snow - Ailee Lyrics [Han,Rom,Eng]",https://youtube.com/watch?v=By8Iv_TpxCI
0,Park Hyo Shin (박효신) - Goodbye Lyrics/가사 [Han|Rom|Eng],https://youtube.com/watch?v=D3nb0FMiqj8
0,멜로망스 (MeloMance) - 인사 (You&I) | 가사,https://youtube.com/watch?v=gu9mkJtE6jQ
0,닐로 - 지나오다 / 가사,https://youtube.com/watch?v=uqQqnWfJyAA
0,가끔은 - 정효빈 [가사],https://youtube.com/watch?v=CEyG20F2fS8
0,12 TIMES A DAY(하루에도 열두 번) _ YOON GUN(윤건) _ ENGHANROM Lyrics,https://youtube.com/watch?v=1rsswZQkU_I
0,멜로망스 (MELOMANCE)－「선물 GIFT」LYRICS 가사 한국어,https://youtube.com/watch?v=oE7-mTSTF7g
0,"EXO CHANYEOL, 펀치 (Punch) - Go away go away (Romantic Dr. Teacher Kim 2 OST Part. 3) Lyrics",https://youtube.com/watch?v=h6TEh_wGgp0
0,폴킴 (Paul Kim) - 초록빛 (Traffic Light) 가사 (Lyrics),https://youtube.com/watch?v=fGfaGHByYrU
0,임한별(Onestar) - 이별하러 가는 길(The Way To Say Goodbye) / 가사,https://youtube.com/watch?v=xpAlgPqTcME
0,자이언티 (Zion.T) - 5월의 밤 (May) | 가사,https://youtube.com/watch?v=nacDEIJIPWw
0,윤토벤 - 서툰 이별을 하려해 (Feat. 전상근) / 가사,https://youtube.com/watch?v=VfyFzeyC960
0,야생화 가사  - 박효신,https://youtube.com/watch?v=wvHxPnXxobQ
0,장덕철 (JANG DEOK CHEOL)— 「그날처럼」 LYRICS 가사 한국어,https://youtube.com/watch?v=VOfgLTsIjTo
0,정승환 - 너였다면 (또 오해영 OST Part 5) 가사,https://youtube.com/watch?v=bkEpWA-4FfU
0,노을 (Noel) - 너는 어땠을까 (How about you) / 가사,https://youtube.com/watch?v=vTjV_2iYQ4I
0,Monday Kiz & Punch - Another Day (Hotel Del Luna OST 1) Lyrics Color Coded (Han/Rom/Eng),https://youtube.com/watch?v=Z8iULC7IwXI
0,케이윌 (K.Will) - 내 생에 아름다운ㅣ가사/Lyricsㅣ뷰티 인사이드 OST Part.4,https://youtube.com/watch?v=7bnOLew0_M0
0,한동근 (Han Dong Geun) '나를 기다렸나요 (I've been waiting for you)' LYRIC VIDEO,https://youtube.com/watch?v=V5fJub5KwIk
0,정승환 - 눈사람 가사ㅣLyricㅣsmay,https://youtube.com/watch?v=qo5rfH9_3x4
0,엠씨더맥스 (M.C THE MAX)－「어디에도 NO MATTER WHERE」[LYRICS] 가사 한국어,https://youtube.com/watch?v=xjDxdlkSogk
0,윤하 (Younha/ユンナ) - 비가 내리는 날에는 (On A Rainy Day) | 가사,https://youtube.com/watch?v=Qx22TnVVIfU
0,윤종신 (YOON JONG SHIN)－「좋니 LIKE IT」 [LYRICS] 가사 한국어,https://youtube.com/watch?v=cf1JdLfXrq0
0,KYUHYUN_광화문에서 (At Gwanghwamun) lyrics [Rom+Eng+Han],https://youtube.com/watch?v=tZVmM5w8Mms
0,정동원 (Jeong Dong Won) - 그대가 살아서 (Still Alive) / 가사,https://youtube.com/watch?v=I8Lrtvc3Z5U
0,Lee Sora (이소라) - Song Request (신청곡) (Feat. SUGA of BTS) [Color Coded Lyrics/Han/Rom/Eng/가사],https://youtube.com/watch?v=lzyl7abaPe0
0,벤 BEN 180도 가사 Lyrics,https://youtube.com/watch?v=4zVggQdY2g0
0,Lee Jin Sung (Monday Kiz 먼데이 키즈) – When Autumn Comes (가을 안부) (Han/Rom/Eng) Lyrics (가사),https://youtube.com/watch?v=PRMd2wvqIcg
0,임창정 - 하루도 그대를 사랑하지 않은 적이 없었다ㅣ가사/Lyrics,https://youtube.com/watch?v=OHf6WCHMIqA
0,가비엔제이(GAVYNJ)-신촌에 왔어(가사첨부),https://youtube.com/watch?v=RwWyKu1jWBw
0,스탠딩 에그 - 헤어져야 사랑을 알죠 (Official Audio) | 가사,https://youtube.com/watch?v=th9RkYanxZ8
0,양다일 (Yang Da Il) - 고백 (sorry)ㅣ가사 Lyrics,https://youtube.com/watch?v=gr3YgLuA9fk
0,이수 (M.C THE MAX)－「MY WAY」 [돈꽃 MONEY FLOWER OST Part.1] 가사 한국어,https://youtube.com/watch?v=TVi0lZ_XGuI
0,황인욱 취하고싶다 가사,https://youtube.com/watch?v=08W0ujaWXHI
0,아이유 (IU) - 이름에게 (Dear Name) [Palette] 가사,https://youtube.com/watch?v=gwOGlPU63Dw
0,벤 - 열애중 || 가사,https://youtube.com/watch?v=PrqBlVtliqs
0,Onestar(임한별) - I can't take my eyes off you(넌 나의 전부) - [Han/Rom/Eng 가사],https://youtube.com/watch?v=qcubHoqYFbo
0,하동균 - 그녀를 사랑해줘요 [Lyrics],https://youtube.com/watch?v=I0a9ln4udZY
0,아이유(IU) - 마음을 드려요 (사랑의 불시착 OST PART.11) / 가사,https://youtube.com/watch?v=MUSaT2B7Lt8
0,CRUSH - 'LET US GO' (둘만의 세상으로 가) Lyrics [Color Coded_Han_Rom_Eng],https://youtube.com/watch?v=rNTdBjz44cE
0,송가인 - 내 마음의 사진 (사랑의 불시착 OST PART.06) / 가사,https://youtube.com/watch?v=SVfLMzQls-o
0,세정 (SEJEONG) - 나의 모든 날 (사랑의 불시착 OST PART.08) / 가사,https://youtube.com/watch?v=OjXYCcRwPQ8
0,"KCM - ""버릇처럼 셋을 센다"" 가사 (Lyrics)",https://youtube.com/watch?v=suTLzkBnsPE
0,이승철 - 내가 많이 사랑해요 (달빛 조각사 웹툰 OST PART.01) / 가사,https://youtube.com/watch?v=G-_aYFL9_88
0,V O S -잘 지내고 있는지 궁금해(가사첨부),https://youtube.com/watch?v=i71ee1R8GYc
0,KIM JAEHWAN (김재환) - 'GOODBYE' (안녕) Lyrics [Color Coded_Han_Rom_Eng],https://youtube.com/watch?v=6kCkZ-uMtJw
0,김필 - 그때 그 아인 (이태원 클라쓰 OST PART.06) / 가사 ITAEWON CLASS OST,https://youtube.com/watch?v=bRBn5EY505E
0,이예준 - 미친 소리 / 가사,https://youtube.com/watch?v=NXniJwbKoJE
0,진민호 - 반만 / 가사,https://youtube.com/watch?v=vtdR75lwy9s
0,이해리 (다비치) - 우는 법을 잊어버렸나요 / 가사,https://youtube.com/watch?v=QyHNGrzMNcA
0,먼데이 키즈 (Monday Kiz) - 모르시죠 (낭만닥터 김사부2 OST PART.07) / 가사,https://youtube.com/watch?v=b-OK3k-OkI0
